location,temperature,rainfall,humidity,pressure,soil_moisture,elevation
Kerala,29.5,0.0,52,1011.4,0.178,556.0
Kerala,29.2,0.0,54,1011.7,0.178,556.0
Kerala,29.9,0.1,58,1011.5,0.178,556.0
Kerala,29.1,0.0,56,1011.3,0.178,556.0
Kerala,29.2,0.0,51,1011.0,0.178,556.0
Kerala,29.3,0.0,35,1010.1,0.178,556.0
Kerala,30.0,0.0,40,1009.9,0.177,556.0
Kerala,29.2,0.0,52,1009.8,0.177,556.0
Kerala,29.3,0.0,57,1009.5,0.177,556.0
Kerala,29.3,0.0,58,1009.1,0.177,556.0
Kerala,30.4,0.0,51,1008.9,0.184,556.0
Kerala,29.4,1.5,62,1009.5,0.193,556.0
Kerala,29.4,0.0,63,1009.1,0.252,556.0
Kerala,29.6,0.0,55,1009.0,0.247,556.0
Kerala,29.7,0.0,61,1008.3,0.241,556.0
Kerala,29.8,0.0,63,1008.1,0.237,556.0
Kerala,30.7,0.0,54,1008.1,0.235,556.0
Kerala,31.2,0.1,57,1008.5,0.236,556.0
Kerala,29.8,3.2,66,1008.4,0.238,556.0
Kerala,28.6,3.9,73,1008.0,0.278,556.0
Kerala,28.7,0.8,73,1007.7,0.284,556.0
Kerala,29.2,2.5,71,1007.3,0.279,556.0
Kerala,27.9,4.3,75,1008.0,0.306,556.0
Kerala,27.4,2.9,77,1008.3,0.321,556.0
Kerala,28.5,1.0,75,1008.2,0.344,556.0
Kerala,28.7,3.6,74,1007.8,0.327,556.0
Kerala,27.5,21.5,81,1007.5,0.39,556.0
Kerala,26.6,2.1,82,1008.3,0.417,556.0
Kerala,27.7,2.3,80,1009.2,0.398,556.0
Kerala,28.2,12.8,80,1010.6,0.403,556.0
Kerala,28.1,7.5,81,1010.7,0.422,556.0
Kerala,28.4,9.9,80,1010.1,0.415,556.0
Kerala,28.1,9.7,81,1009.5,0.409,556.0
Kerala,28.0,12.8,80,1009.5,0.423,556.0
Kerala,28.1,0.8,78,1009.4,0.42,556.0
Kerala,27.4,10.0,82,1010.0,0.387,556.0
Kerala,27.9,5.0,80,1010.5,0.399,556.0
Kerala,28.1,6.3,78,1009.5,0.406,556.0
Kerala,28.6,0.5,74,1010.2,0.412,556.0
Kerala,27.9,0.4,77,1011.9,0.369,556.0
Kerala,27.3,2.4,80,1012.2,0.359,556.0
Kerala,28.9,0.5,76,1010.1,0.347,556.0
Kerala,27.1,18.8,83,1010.1,0.399,556.0
Kerala,26.5,24.0,84,1009.3,0.459,556.0
Kerala,26.7,27.1,85,1008.7,0.465,556.0
Kerala,27.0,30.6,85,1007.5,0.475,556.0
Kerala,26.3,12.1,89,1006.8,0.474,556.0
Kerala,25.9,20.6,89,1006.8,0.489,556.0
Kerala,25.7,13.5,88,1008.2,0.498,556.0
Kerala,27.2,6.1,84,1007.5,0.468,556.0
Kerala,27.2,5.8,85,1007.1,0.454,556.0
Kerala,26.8,11.8,82,1008.3,0.466,556.0
Kerala,27.2,5.8,83,1009.9,0.446,556.0
Kerala,27.2,3.7,85,1010.3,0.438,556.0
Kerala,29.1,1.5,78,1007.5,0.412,556.0
Kerala,29.4,1.9,80,1007.0,0.38,556.0
Kerala,28.4,6.0,78,1008.2,0.377,556.0
Kerala,27.3,22.9,85,1009.5,0.469,556.0
Kerala,28.1,6.9,83,1007.6,0.452,556.0
Kerala,28.5,8.6,82,1007.6,0.434,556.0
Kerala,29.2,0.9,78,1007.3,0.417,556.0
Kerala,29.8,1.0,77,1006.9,0.387,556.0
Kerala,28.1,6.1,82,1009.0,0.4,556.0
Kerala,28.0,15.4,81,1008.6,0.454,556.0
Kerala,28.5,2.2,79,1007.6,0.432,556.0
Kerala,27.1,3.4,86,1007.6,0.446,556.0
Kerala,27.9,7.8,85,1006.8,0.464,556.0
Kerala,29.0,2.2,80,1006.9,0.453,556.0
Kerala,27.7,13.2,86,1008.3,0.479,556.0
Kerala,26.6,17.3,87,1007.6,0.481,556.0
Kerala,26.5,0.7,86,1007.5,0.463,556.0
Kerala,27.9,25.0,85,1006.5,0.475,556.0
Kerala,28.4,8.3,83,1004.9,0.474,556.0
Kerala,27.7,17.9,84,1004.6,0.484,556.0
Kerala,25.9,18.2,87,1005.6,0.491,556.0
Kerala,25.0,5.8,90,1007.1,0.5,556.0
Kerala,24.8,31.7,92,1007.3,0.504,556.0
Kerala,25.2,16.7,91,1006.6,0.504,556.0
Kerala,25.3,25.1,92,1007.0,0.506,556.0
Kerala,25.8,10.2,88,1007.5,0.494,556.0
Kerala,25.0,53.4,93,1005.9,0.508,556.0
Kerala,24.8,72.3,95,1004.1,0.512,556.0
Kerala,24.7,104.3,93,1005.0,0.513,556.0
Kerala,24.1,30.2,92,1008.6,0.512,556.0
Kerala,24.3,22.7,94,1009.4,0.508,556.0
Kerala,24.6,19.1,92,1008.8,0.503,556.0
Kerala,23.9,16.2,94,1007.8,0.51,556.0
Kerala,26.1,3.4,88,1006.5,0.489,556.0
Kerala,25.7,8.0,90,1008.9,0.486,556.0
Kerala,26.8,3.3,87,1009.2,0.478,556.0
Kerala,25.5,16.4,90,1010.1,0.494,556.0
Kerala,25.4,11.9,89,1009.5,0.502,556.0
Kerala,25.4,9.8,89,1009.1,0.496,556.0
Kerala,25.9,2.6,86,1008.4,0.49,556.0
Kerala,26.4,3.7,84,1007.9,0.476,556.0
Kerala,25.9,20.8,86,1007.4,0.501,556.0
Kerala,25.9,7.3,86,1007.4,0.498,556.0
Kerala,26.1,10.2,87,1007.5,0.496,556.0
Kerala,25.6,15.0,88,1007.2,0.495,556.0
Kerala,26.9,10.0,86,1006.3,0.487,556.0
Kerala,26.3,7.8,89,1006.7,0.494,556.0
Kerala,26.4,15.8,87,1007.4,0.489,556.0
Kerala,25.2,15.6,90,1008.4,0.493,556.0
Kerala,25.9,12.9,87,1008.0,0.494,556.0
Kerala,26.9,3.7,84,1007.4,0.468,556.0
Kerala,25.3,11.1,91,1008.9,0.486,556.0
Kerala,25.1,10.2,89,1009.6,0.495,556.0
Kerala,24.6,15.8,91,1009.6,0.5,556.0
Kerala,25.7,10.5,87,1009.4,0.497,556.0
Kerala,26.3,1.8,86,1008.4,0.477,556.0
Kerala,25.3,27.8,90,1008.2,0.5,556.0
Kerala,25.4,20.2,89,1007.8,0.506,556.0
Kerala,25.5,41.7,89,1007.3,0.501,556.0
Kerala,24.7,29.8,91,1008.2,0.505,556.0
Kerala,25.9,8.6,85,1008.3,0.5,556.0
Kerala,25.7,16.9,87,1007.8,0.499,556.0
Kerala,24.2,8.7,91,1007.6,0.505,556.0
Kerala,24.8,7.4,89,1008.7,0.502,556.0
Kerala,25.0,21.4,89,1009.0,0.502,556.0
Kerala,25.0,14.0,89,1008.6,0.501,556.0
Kerala,24.1,16.1,94,1007.4,0.506,556.0
Kerala,25.2,6.2,87,1007.9,0.504,556.0
Kerala,24.8,6.8,89,1009.0,0.496,556.0
Kerala,24.7,20.6,89,1008.5,0.502,556.0
Kerala,25.5,24.5,87,1007.3,0.493,556.0
Kerala,24.5,17.5,91,1007.6,0.5,556.0
Kerala,25.5,5.8,87,1007.3,0.49,556.0
Kerala,25.9,6.7,85,1006.2,0.49,556.0
Kerala,25.0,35.4,89,1007.7,0.499,556.0
Kerala,24.2,11.8,91,1007.8,0.509,556.0
Kerala,23.4,25.4,95,1007.3,0.509,556.0
Kerala,24.1,9.3,91,1008.7,0.507,556.0
Kerala,23.2,40.7,96,1010.4,0.51,556.0
Kerala,24.5,22.6,90,1009.3,0.506,556.0
Kerala,23.5,25.0,93,1008.2,0.506,556.0
Kerala,24.2,9.1,89,1008.9,0.502,556.0
Kerala,24.1,12.4,89,1010.9,0.501,556.0
Kerala,23.8,13.1,91,1010.3,0.505,556.0
Kerala,23.5,36.0,93,1008.2,0.51,556.0
Kerala,23.7,35.6,93,1007.1,0.508,556.0
Kerala,24.1,34.7,92,1007.8,0.51,556.0
Kerala,24.3,21.9,92,1008.3,0.504,556.0
Kerala,25.2,9.7,89,1008.4,0.502,556.0
Kerala,25.5,4.2,86,1008.9,0.501,556.0
Kerala,25.7,7.0,86,1008.2,0.497,556.0
Kerala,25.9,12.5,87,1007.9,0.499,556.0
Kerala,26.5,3.5,83,1007.9,0.488,556.0
Kerala,25.3,7.7,89,1008.7,0.493,556.0
Kerala,25.0,7.6,88,1008.6,0.502,556.0
Kerala,25.8,0.6,83,1008.3,0.483,556.0
Kerala,26.6,0.0,80,1008.7,0.455,556.0
Kerala,26.4,0.5,83,1008.4,0.44,556.0
Kerala,25.4,23.6,90,1008.4,0.481,556.0
Kerala,26.5,4.0,86,1008.1,0.48,556.0
Kerala,26.7,9.0,86,1007.7,0.47,556.0
Kerala,26.0,26.3,88,1007.1,0.49,556.0
Kerala,26.0,39.6,88,1005.8,0.501,556.0
Kerala,24.7,53.1,92,1005.8,0.507,556.0
Kerala,24.3,35.8,92,1004.9,0.506,556.0
Kerala,23.8,64.6,95,1004.8,0.51,556.0
Kerala,23.6,97.3,94,1006.8,0.514,556.0
Kerala,23.6,25.4,94,1008.4,0.508,556.0
Kerala,23.9,39.0,93,1007.4,0.509,556.0
Kerala,24.1,23.3,92,1006.8,0.508,556.0
Kerala,23.7,31.7,93,1007.0,0.51,556.0
Kerala,24.3,15.6,89,1007.0,0.507,556.0
Kerala,24.5,8.3,88,1007.1,0.503,556.0
Kerala,24.9,6.8,87,1008.5,0.498,556.0
Kerala,25.9,2.5,83,1008.7,0.492,556.0
Kerala,26.2,1.2,81,1008.4,0.477,556.0
Kerala,26.4,0.0,79,1009.0,0.456,556.0
Kerala,26.4,0.0,81,1009.0,0.435,556.0
Kerala,26.8,0.1,80,1008.6,0.419,556.0
Kerala,26.7,0.0,80,1008.9,0.403,556.0
Kerala,26.9,4.3,80,1008.6,0.398,556.0
Kerala,26.9,0.3,78,1008.8,0.391,556.0
Kerala,26.8,0.6,79,1008.8,0.386,556.0
Kerala,25.5,9.9,86,1008.8,0.406,556.0
Kerala,24.2,37.0,91,1009.3,0.496,556.0
Kerala,24.0,21.1,92,1009.9,0.509,556.0
Kerala,23.3,28.9,95,1010.3,0.508,556.0
Kerala,24.7,15.1,90,1008.2,0.502,556.0
Kerala,25.4,8.5,89,1007.6,0.501,556.0
Kerala,24.5,12.0,91,1008.2,0.502,556.0
Kerala,25.4,48.9,87,1006.9,0.502,556.0
Kerala,24.9,57.2,91,1007.7,0.509,556.0
Kerala,25.6,14.9,88,1007.3,0.494,556.0
Kerala,25.1,38.0,90,1007.2,0.5,556.0
Kerala,24.8,24.1,91,1007.5,0.507,556.0
Kerala,25.2,10.3,89,1008.2,0.497,556.0
Kerala,25.9,3.4,87,1008.3,0.489,556.0
Kerala,25.8,26.3,88,1007.9,0.498,556.0
Kerala,25.7,19.7,88,1007.1,0.504,556.0
Kerala,24.6,14.2,89,1008.0,0.503,556.0
Kerala,23.9,19.5,93,1009.3,0.505,556.0
Kerala,24.5,13.1,90,1008.5,0.507,556.0
Kerala,24.7,16.2,91,1008.6,0.508,556.0
Kerala,24.0,10.8,93,1009.0,0.507,556.0
Kerala,24.3,12.9,92,1008.8,0.509,556.0
Kerala,24.3,11.2,91,1008.9,0.504,556.0
Kerala,25.0,5.9,88,1010.3,0.492,556.0
Kerala,25.5,3.2,87,1011.7,0.479,556.0
Kerala,25.6,2.7,86,1012.0,0.474,556.0
Kerala,25.7,1.8,84,1009.7,0.458,556.0
Kerala,25.6,4.4,87,1010.1,0.455,556.0
Kerala,25.9,3.1,85,1010.4,0.458,556.0
Kerala,25.6,1.9,87,1010.3,0.456,556.0
Kerala,25.8,1.5,85,1009.8,0.441,556.0
Kerala,25.7,3.3,85,1009.8,0.437,556.0
Kerala,25.3,1.6,84,1010.5,0.427,556.0
Kerala,25.8,1.5,82,1010.9,0.411,556.0
Kerala,26.2,1.2,81,1009.7,0.392,556.0
Kerala,26.6,4.2,81,1008.5,0.389,556.0
Kerala,26.5,0.0,81,1009.4,0.385,556.0
Kerala,26.7,0.1,79,1008.2,0.373,556.0
Kerala,26.5,0.4,80,1007.8,0.369,556.0
Kerala,26.4,0.9,80,1008.0,0.355,556.0
Kerala,25.6,2.3,82,1009.4,0.355,556.0
Kerala,25.4,2.0,83,1009.6,0.365,556.0
Kerala,26.1,4.1,80,1009.0,0.359,556.0
Kerala,25.3,1.8,87,1008.5,0.433,556.0
Kerala,26.1,6.0,83,1008.0,0.433,556.0
Kerala,26.1,9.5,86,1007.9,0.445,556.0
Kerala,24.7,18.0,88,1008.2,0.48,556.0
Kerala,25.2,2.5,86,1008.9,0.442,556.0
Kerala,26.1,0.9,81,1008.7,0.418,556.0
Kerala,26.2,7.8,83,1009.2,0.416,556.0
Kerala,25.5,1.9,88,1009.7,0.447,556.0
Kerala,25.7,2.6,86,1009.5,0.455,556.0
Kerala,25.9,5.5,85,1009.8,0.461,556.0
Kerala,25.8,20.3,87,1009.6,0.479,556.0
Kerala,25.3,13.9,88,1008.9,0.481,556.0
Kerala,25.6,32.4,87,1008.0,0.502,556.0
Kerala,25.3,23.3,90,1010.1,0.504,556.0
Kerala,25.3,24.6,91,1011.6,0.506,556.0
Kerala,24.3,12.4,93,1011.7,0.502,556.0
Kerala,24.3,18.5,91,1011.2,0.501,556.0
Kerala,24.8,14.2,90,1011.2,0.498,556.0
Kerala,25.0,15.5,90,1012.0,0.499,556.0
Kerala,26.0,9.3,86,1012.1,0.483,556.0
Kerala,25.3,7.3,88,1011.7,0.493,556.0
Kerala,25.7,1.5,87,1010.5,0.484,556.0
Kerala,25.5,0.5,83,1010.9,0.467,556.0
Kerala,26.1,0.0,81,1011.2,0.439,556.0
Kerala,26.5,0.0,80,1010.7,0.419,556.0
Kerala,26.3,0.8,76,1009.4,0.401,556.0
Kerala,26.3,1.9,78,1009.5,0.394,556.0
Kerala,25.1,6.9,88,1010.1,0.419,556.0
Kerala,25.3,24.0,88,1010.0,0.473,556.0
Kerala,25.2,9.8,90,1010.7,0.485,556.0
Kerala,25.5,14.6,86,1009.9,0.489,556.0
Kerala,25.1,11.6,91,1009.8,0.494,556.0
Kerala,25.3,24.9,88,1011.0,0.493,556.0
Kerala,25.2,5.2,88,1012.5,0.49,556.0
Kerala,24.9,26.7,89,1012.9,0.493,556.0
Kerala,25.7,0.6,86,1011.9,0.472,556.0
Kerala,26.2,0.3,81,1011.2,0.443,556.0
Kerala,26.1,1.0,81,1010.8,0.422,556.0
Kerala,26.2,0.0,81,1010.3,0.403,556.0
Kerala,23.5,29.8,89,1010.8,0.436,556.0
Kerala,22.7,23.1,95,1010.5,0.504,556.0
Kerala,26.2,1.3,80,1009.9,0.476,556.0
Kerala,25.4,14.7,85,1011.7,0.478,556.0
Kerala,25.6,8.6,86,1011.9,0.477,556.0
Kerala,25.4,0.7,87,1011.1,0.458,556.0
Kerala,26.0,0.3,83,1010.3,0.438,556.0
Kerala,24.6,0.0,77,1010.6,0.421,556.0
Kerala,24.0,0.0,72,1010.1,0.406,556.0
Kerala,25.0,0.0,75,1009.1,0.398,556.0
Kerala,24.9,0.0,81,1009.4,0.393,556.0
Kerala,25.1,0.0,78,1010.1,0.371,556.0
Kerala,25.3,1.2,77,1010.7,0.368,556.0
Kerala,26.0,0.7,79,1010.4,0.356,556.0
Kerala,26.5,0.2,77,1010.6,0.346,556.0
Kerala,25.6,2.0,84,1010.1,0.343,556.0
Kerala,24.7,14.7,89,1009.0,0.437,556.0
Kerala,24.6,16.1,91,1009.9,0.484,556.0
Kerala,25.0,2.5,90,1010.3,0.469,556.0
Kerala,25.8,0.1,80,1010.3,0.447,556.0
Kerala,26.1,0.0,76,1009.7,0.424,556.0
Kerala,26.0,1.6,82,1009.5,0.408,556.0
Kerala,26.4,0.3,82,1009.8,0.382,556.0
Kerala,25.6,8.1,85,1010.7,0.434,556.0
Kerala,26.4,0.0,73,1010.3,0.42,556.0
Kerala,26.0,0.0,77,1010.1,0.395,556.0
Kerala,25.5,0.0,81,1009.7,0.376,556.0
Kerala,25.3,0.1,78,1008.6,0.363,556.0
Kerala,23.7,0.7,83,1007.7,0.356,556.0
Kerala,24.9,1.6,81,1007.0,0.345,556.0
Kerala,22.7,45.9,95,1008.7,0.458,556.0
Kerala,23.0,38.5,95,1009.2,0.507,556.0
Kerala,25.3,5.0,83,1010.2,0.492,556.0
Kerala,25.0,7.1,83,1010.8,0.481,556.0
Kerala,24.8,0.0,72,1009.5,0.474,556.0
Kerala,24.8,0.0,78,1009.5,0.446,556.0
Kerala,25.1,0.0,73,1009.8,0.42,556.0
Kerala,25.9,0.0,75,1009.0,0.402,556.0
Kerala,25.5,0.0,66,1008.3,0.38,556.0
Kerala,26.3,0.0,71,1007.7,0.355,556.0
Kerala,26.0,0.0,73,1008.4,0.336,556.0
Kerala,24.5,0.0,61,1008.9,0.318,556.0
Kerala,24.9,0.0,66,1009.2,0.296,556.0
Kerala,25.4,0.0,70,1009.6,0.28,556.0
Kerala,26.9,0.2,70,1009.5,0.268,556.0
Kerala,27.7,1.5,68,1010.7,0.268,556.0
Kerala,28.1,0.3,67,1012.1,0.253,556.0
Kerala,28.0,0.4,65,1013.5,0.246,556.0
Kerala,27.7,0.0,55,1014.8,0.241,556.0
Kerala,27.0,0.0,56,1015.6,0.229,556.0
Kerala,26.6,0.0,63,1015.0,0.222,556.0
Kerala,26.8,0.0,58,1014.2,0.215,556.0
Kerala,26.9,0.0,55,1014.0,0.206,556.0
Kerala,27.1,0.0,55,1013.9,0.198,556.0
Kerala,27.8,0.0,51,1012.4,0.193,556.0
Kerala,27.5,0.0,53,1013.2,0.192,556.0
Kerala,28.4,0.0,51,1013.5,0.184,556.0
Kerala,28.4,0.0,48,1012.9,0.185,556.0
Kerala,28.4,0.0,52,1012.3,0.19,556.0
Kerala,27.5,0.0,52,1013.5,0.193,556.0
Kerala,26.4,0.0,46,1013.0,0.197,556.0
Kerala,25.9,0.0,62,1012.0,0.199,556.0
Kerala,25.7,0.0,63,1011.1,0.202,556.0
Kerala,25.7,0.0,64,1011.8,0.199,556.0
Kerala,26.1,0.0,63,1011.4,0.198,556.0
Kerala,26.1,0.0,62,1010.9,0.201,556.0
Kerala,26.5,0.0,61,1011.2,0.201,556.0
Kerala,26.5,0.0,57,1011.9,0.198,556.0
Kerala,27.6,0.0,48,1012.4,0.198,556.0
Kerala,27.7,0.0,42,1012.3,0.201,556.0
Kerala,26.9,0.0,48,1012.4,0.201,556.0
Kerala,27.3,0.0,60,1011.5,0.201,556.0
Kerala,28.0,0.0,50,1010.3,0.201,556.0
Kerala,28.3,0.2,59,1009.9,0.2,556.0
Kerala,26.3,5.1,77,1010.7,0.203,556.0
Kerala,27.1,0.6,66,1010.2,0.208,556.0
Kerala,27.3,0.0,59,1010.4,0.203,556.0
Kerala,27.5,0.0,59,1010.2,0.199,556.0
Kerala,26.7,0.0,58,1009.7,0.194,556.0
Kerala,27.7,0.0,54,1009.1,0.188,556.0
Kerala,28.0,0.7,62,1010.2,0.188,556.0
Kerala,28.0,0.0,65,1009.5,0.181,556.0
Kerala,29.3,0.0,55,1008.7,0.178,556.0
Kerala,28.5,0.0,49,1009.3,0.172,556.0
Kerala,28.1,2.7,65,1010.1,0.176,556.0
Kerala,28.2,0.0,59,1009.5,0.305,556.0
Kerala,28.4,0.0,48,1009.4,0.281,556.0
Kerala,28.6,0.0,52,1010.2,0.259,556.0
Kerala,28.6,0.0,59,1010.2,0.244,556.0
Kerala,29.2,0.0,57,1009.8,0.235,556.0
Kerala,28.5,0.0,63,1011.2,0.228,556.0
Kerala,28.7,0.0,53,1011.6,0.224,556.0
Kerala,28.1,0.0,53,1012.2,0.226,556.0
Kerala,28.3,0.0,52,1011.9,0.223,556.0
Kerala,28.4,0.0,50,1011.7,0.212,556.0
Kerala,27.9,0.0,53,1011.5,0.209,556.0
Kerala,28.2,0.0,57,1010.1,0.202,556.0
Kerala,28.6,0.0,52,1010.2,0.2,556.0
Kerala,28.5,0.0,54,1010.9,0.199,556.0
Kerala,27.6,0.0,61,1011.7,0.197,556.0
Kerala,28.4,0.0,62,1011.6,0.197,556.0
Kerala,28.9,0.0,61,1011.9,0.194,556.0
Kerala,29.6,0.0,61,1011.6,0.197,556.0
Kerala,29.5,0.0,52,1010.9,0.197,556.0
Kerala,29.0,0.0,47,1010.6,0.197,556.0
Kerala,28.7,0.0,52,1012.2,0.196,556.0
Kerala,29.5,0.0,54,1013.1,0.196,556.0
Kerala,30.2,0.0,31,1013.4,0.196,556.0
Kerala,28.9,0.0,34,1013.5,0.196,556.0
Kerala,29.7,0.0,43,1013.6,0.197,556.0
Kerala,31.0,0.2,43,1013.3,0.198,556.0
Kerala,29.9,0.0,37,1013.9,0.199,556.0
Kerala,30.1,0.0,23,1013.8,0.199,556.0
Kerala,30.3,0.0,36,1013.9,0.197,556.0
Kerala,30.4,0.0,50,1013.4,0.199,556.0
Kerala,30.3,0.0,52,1012.2,0.197,556.0
Kerala,29.9,0.0,44,1011.4,0.197,556.0
Kerala,30.9,0.0,40,1010.9,0.197,556.0
Kerala,30.8,0.0,36,1010.7,0.192,556.0
Kerala,30.2,0.0,51,1010.4,0.197,556.0
Kerala,30.2,0.0,55,1010.6,0.197,556.0
Kerala,30.8,0.0,53,1010.0,0.196,556.0
Kerala,31.0,0.2,55,1009.4,0.202,556.0
Kerala,30.7,0.9,61,1008.4,0.201,556.0
Kerala,29.3,1.4,67,1008.9,0.248,556.0
Kerala,28.9,2.3,69,1009.8,0.252,556.0
Kerala,29.6,2.1,64,1009.2,0.253,556.0
Kerala,28.7,4.6,66,1009.1,0.276,556.0
Kerala,28.0,1.1,71,1009.0,0.299,556.0
Kerala,28.7,0.4,62,1008.5,0.292,556.0
Kerala,29.0,0.0,49,1008.2,0.272,556.0
Kerala,29.0,0.0,62,1008.9,0.26,556.0
Kerala,29.8,0.1,66,1008.7,0.252,556.0
Kerala,29.8,1.7,68,1009.4,0.247,556.0
Kerala,29.7,0.7,66,1010.2,0.251,556.0
Kerala,30.0,1.2,63,1009.6,0.255,556.0
Kerala,30.6,0.0,59,1008.9,0.249,556.0
Kerala,30.8,0.0,61,1009.0,0.244,556.0
Kerala,29.0,9.7,75,1010.2,0.331,556.0
Kerala,29.1,1.9,72,1009.6,0.367,556.0
Kerala,29.7,0.2,65,1008.5,0.331,556.0
Kerala,29.4,1.0,68,1009.4,0.312,556.0
Kerala,28.8,2.9,68,1009.0,0.302,556.0
Kerala,29.3,2.2,64,1008.9,0.289,556.0
Kerala,28.1,0.0,63,1010.0,0.272,556.0
Kerala,29.1,12.4,68,1009.5,0.314,556.0
Kerala,29.3,3.3,73,1009.6,0.335,556.0
Kerala,29.3,1.0,72,1010.8,0.313,556.0
Kerala,30.3,0.0,63,1011.8,0.292,556.0
Kerala,29.8,0.7,66,1011.8,0.279,556.0
Kerala,30.2,0.1,66,1010.5,0.264,556.0
Kerala,30.9,0.0,64,1010.8,0.263,556.0
Kerala,30.8,0.2,65,1010.3,0.256,556.0
Kerala,31.0,0.4,64,1010.2,0.246,556.0
Kerala,31.1,0.1,64,1010.1,0.246,556.0
Kerala,31.0,0.5,65,1009.2,0.242,556.0
Kerala,31.0,0.8,66,1008.3,0.242,556.0
Kerala,31.1,0.7,66,1008.7,0.231,556.0
Kerala,31.4,1.7,66,1009.4,0.225,556.0
Kerala,31.1,0.7,67,1007.7,0.223,556.0
Kerala,30.9,4.0,67,1006.4,0.226,556.0
Kerala,29.2,20.1,74,1006.8,0.291,556.0
Kerala,29.0,8.3,75,1006.7,0.369,556.0
Kerala,29.3,1.1,75,1006.8,0.391,556.0
Kerala,29.5,7.3,73,1007.8,0.377,556.0
Kerala,27.4,11.1,83,1009.0,0.425,556.0
Kerala,28.0,8.6,80,1008.4,0.403,556.0
Kerala,29.2,6.2,75,1008.3,0.357,556.0
Kerala,28.4,12.4,77,1009.1,0.328,556.0
Kerala,27.1,20.1,83,1008.4,0.435,556.0
Kerala,27.4,28.6,81,1007.2,0.441,556.0
Kerala,26.4,49.0,86,1007.6,0.476,556.0
Kerala,27.2,18.1,81,1008.6,0.47,556.0
Kerala,27.0,1.8,82,1009.2,0.45,556.0
Kerala,28.4,0.6,75,1008.6,0.395,556.0
Kerala,27.1,2.4,84,1008.2,0.395,556.0
Kerala,27.9,4.0,78,1008.2,0.369,556.0
Kerala,27.7,3.5,78,1007.8,0.378,556.0
Kerala,28.0,15.4,81,1007.4,0.401,556.0
Kerala,28.3,8.3,80,1007.3,0.411,556.0
Kerala,27.8,4.9,82,1007.2,0.434,556.0
Kerala,26.9,9.8,88,1008.9,0.46,556.0
Kerala,27.6,14.5,84,1009.7,0.465,556.0
Kerala,28.0,2.3,83,1010.4,0.439,556.0
Kerala,28.3,9.8,83,1009.1,0.433,556.0
Kerala,28.6,1.1,81,1009.5,0.433,556.0
Kerala,29.5,0.0,78,1009.6,0.395,556.0
Kerala,29.5,10.0,81,1010.2,0.382,556.0
Kerala,29.4,10.4,79,1010.8,0.379,556.0
Kerala,27.3,9.8,87,1010.7,0.439,556.0
Kerala,28.3,8.1,82,1009.7,0.461,556.0
Kerala,27.4,6.7,86,1010.6,0.482,556.0
Kerala,26.8,13.7,87,1011.0,0.473,556.0
Kerala,27.7,7.4,84,1011.5,0.467,556.0
Kerala,27.6,7.0,84,1011.8,0.46,556.0
Kerala,27.3,7.6,86,1012.2,0.468,556.0
Kerala,26.9,3.8,86,1012.3,0.48,556.0
Kerala,28.7,0.5,77,1009.9,0.442,556.0
Kerala,29.4,0.4,75,1008.7,0.408,556.0
Kerala,28.8,9.0,81,1008.9,0.437,556.0
Kerala,27.6,11.2,87,1009.4,0.481,556.0
Kerala,27.2,25.6,87,1009.2,0.482,556.0
Kerala,26.5,12.5,88,1009.9,0.46,556.0
Kerala,27.6,21.4,86,1009.7,0.472,556.0
Kerala,26.9,45.7,86,1009.6,0.5,556.0
Kerala,27.9,3.0,82,1009.4,0.476,556.0
Kerala,27.9,2.4,81,1009.2,0.447,556.0
Kerala,28.0,6.2,81,1008.5,0.452,556.0
Kerala,25.7,7.7,88,1009.6,0.48,556.0
Kerala,26.3,5.0,88,1009.4,0.474,556.0
Kerala,25.7,6.3,89,1008.9,0.491,556.0
Kerala,25.8,7.9,89,1008.2,0.499,556.0
Kerala,26.5,8.5,88,1007.7,0.497,556.0
Kerala,25.6,30.4,91,1008.4,0.508,556.0
Kerala,25.8,5.9,89,1009.0,0.497,556.0
Kerala,26.7,7.1,83,1010.2,0.492,556.0
Kerala,28.2,0.6,81,1009.4,0.462,556.0
Kerala,27.7,2.3,80,1009.0,0.45,556.0
Kerala,26.8,6.3,85,1009.6,0.442,556.0
Kerala,26.7,4.7,84,1009.0,0.453,556.0
Kerala,26.2,8.8,88,1007.3,0.469,556.0
Kerala,26.2,16.5,89,1007.0,0.482,556.0
Kerala,26.3,5.9,89,1007.8,0.476,556.0
Kerala,26.6,7.2,86,1008.0,0.474,556.0
Kerala,25.8,15.3,89,1008.7,0.487,556.0
Kerala,27.1,1.2,82,1008.0,0.456,556.0
Kerala,25.6,29.0,90,1008.3,0.484,556.0
Kerala,25.8,4.0,87,1009.1,0.489,556.0
Kerala,24.3,50.6,93,1010.2,0.503,556.0
Kerala,25.5,22.7,89,1010.6,0.505,556.0
Kerala,24.7,17.6,92,1011.4,0.503,556.0
Kerala,26.0,5.1,87,1010.5,0.493,556.0
Kerala,26.7,7.3,84,1010.3,0.488,556.0
Kerala,26.2,10.6,86,1009.5,0.48,556.0
Kerala,24.8,16.8,91,1009.5,0.505,556.0
Kerala,23.8,93.9,96,1007.8,0.511,556.0
Kerala,23.8,81.7,96,1007.5,0.511,556.0
Kerala,23.5,54.7,96,1010.0,0.51,556.0
Kerala,23.8,32.1,95,1011.4,0.509,556.0
